date,AguasVerdes_1,BigstoneBayLOTW_6,ATQ206_3,Auburn2_5,Lake226_26,BRW100_10,PP1LOTW_53,Albino_2,Auburn_4,BluebellPass_7,Blueberry_8,Borreguil_9,Chorerras_11,Clearwater_12,Crystal_13,Cuadrada_14,Daisy_15,Denise_16,EastCarol_17,FalseDuckIslandPond_18,ForestIslandLOTW_19,George_20,Hawley_21,Jasper_22,Kluane_23,KoorasteLinajarv_24,Lagarde_25,LittleSoulier_27,Llaviacu_28,LongPond_29,LongPond2_30,LostPack_31,LOWBB_32,LOWPP1_33,LOWWB_34,Lumsden_35,MainDuckIslandPond_36,Middle_37,MiddleRange_38,MiddleRange2_39,Milltown_40,Mosca_41,NE13_42,NE20_43,NoName_44,NorthRaft_45,OCF48_46,Panther_47,Panther2_48,Peipsi_49,PigeonIslandPond_50,Pleasant_51,Pleasant2_52,Ramp223_54,Ramp226_55,RDC312_56,RioSeco_57,RioSecoSuperior_58,Sabattus_59,Sabattus2_60,SaintAugustin_61,SE22_62,Spruce_63,SunapeeBuoy_64,SunapeeBuoy2_65,SunapeeHC_66,SunapeeHC2_67,Suwa_68,Taylor_69,Toredora_70,UpperCarrol_71,Vortsjarv_72,W16_73,WAP12_74,WAP20_75,WAP21_76,WAP21_77,WhitefishBayLOTW_78
1780-01-01,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0.467499989550561,1.1024999753572,0,0,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0,0,0.157499996479601,0,0,0,0,0,0,0,0,0,0,0,0.19249999569729,0.467499989550561,0,0,5.84999986924231,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.467499989550561,0.467499989550561,0,0,0,0,0,0.617499986197799,0.617499986197799,0.617499986197799,0.617499986197799,0.0874999980442226,0,0.157499996479601,0,0,0,0,0,0,0,0
1781-01-01,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0.467499989550561,1.1024999753572,0,0,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0,0,0.157499996479601,0,0,0,0,0,0,0,0,0,0,0,0.19249999569729,0.467499989550561,0,0,5.86749986885116,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.467499989550561,0.467499989550561,0,0,0,0,0,0.642499985639006,0.642499985639006,0.642499985639006,0.642499985639006,0.0874999980442226,0,0.157499996479601,0,0,0,0,0,0,0,0
1782-01-01,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0.467499989550561,1.1024999753572,0,0,0.467499989550561,0,0,0,0,0,0,0,0,0,0,0,0,0.157499996479601,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.467499989550561,0,0,5.88749986840412,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.467499989550561,0.467499989550561,0,0,0,0,0,0.664999985136092,0.664999985136092,0.664999985136092,0.664999985136092,0.0874999980442226,0,0.157499996479601,0,0,0,0,0,0,0,0
1783-01-01,0.469999989494681,0,0,0,0,0,0,0,0,0,0,0.469999989494681,1.1024999753572,0,0,0.469999989494681,0,0,0,0,0,0,0,0,0,0,0,0,0.157499996479601,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.469999989494681,0,0,5.90499986801296,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.469999989494681,0.469999989494681,0,0,0,0,0,0.689999984577298,0.689999984577298,0.689999984577298,0.689999984577298,0.0874999980442226,0,0.157499996479601,0,0,0,0,0,0,0,0
1784-01-01,0.469999989494681,0,0,0,0,0,0,0,0,0,0,0.469999989494681,1.10499997530133,0,0,0.469999989494681,0,0,0,0,0,0,0,0,0,0,0,0,0.159999996423721,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.469999989494681,0,0,5.92499986756593,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.469999989494681,0.469999989494681,0,0,0,0,0,0.96749997837469,0.96749997837469,0.96749997837469,0.96749997837469,0.0874999980442226,0,0.159999996423721,0,0,0,0,0,0,0,0
1785-01-01,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0.474999989382923,1.10499997530133,0,0,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0,0,0.159999996423721,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.474999989382923,0,0,5.9449998671189,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.474999989382923,0.474999989382923,0,0,0,0,0,1.00249997759238,1.00249997759238,1.00249997759238,1.00249997759238,0.0924999979324639,0,0.159999996423721,0,0,0,0,0,0,0,0
1786-01-01,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0.474999989382923,1.10749997524545,0,0,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.474999989382923,0,0,5.95999986678362,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.474999989382923,0.474999989382923,0,0,0,0,0,1.03749997681007,1.03749997681007,1.03749997681007,1.03749997681007,0.0924999979324639,0,0.164999996311963,0,0,0,0,0,0,0,0
1787-01-01,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0.474999989382923,1.10749997524545,0,0,0.474999989382923,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0,0,0,0,0.19499999564141,0.474999989382923,0,0,5.97999986633658,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.474999989382923,0.474999989382923,0,0,0,0,0,1.07249997602776,1.07249997602776,1.07249997602776,1.07249997602776,0.0924999979324639,0,0.164999996311963,0,0,0,0,0,0,0,0
1788-01-01,0.477499989327043,0,0,0,0,0,0,0,0,0,0,0.477499989327043,1.10749997524545,0,0,0.477499989327043,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0,0,0,0,0.197499995585531,0.477499989327043,0,0,5.99999986588955,0,0,0,0,1.57749996474013,0,0,0,0,0,0,0.477499989327043,0.477499989327043,0,0,0,0,0,1.10499997530133,1.10499997530133,1.10499997530133,1.10499997530133,0.0924999979324639,0,0.164999996311963,0,0,0,0,0,0,0,0
1789-01-01,0.479999989271164,0,0,0,0,0,0,0,0,0,0,0.479999989271164,1.10749997524545,0,0,0.479999989271164,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0.252499994356185,0,0,0,0.197499995585531,0.479999989271164,0,0,6.01749986549839,0,0,0,0,1.57749996474013,0.252499994356185,0,0,0,0,0,0.479999989271164,0.479999989271164,0,0,0,0,0,1.14249997446314,1.14249997446314,1.14249997446314,1.14249997446314,0.0949999978765845,0,0.164999996311963,0,0,0,0,0,0,0,0
1790-01-01,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0.482499989215285,1.10749997524545,0,0,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0.259999994188547,0,0,0,0.199999995529652,0.482499989215285,0,0,6.03749986505136,0,0,0,0,1.57749996474013,0.259999994188547,0,0,0,0,0,0.482499989215285,0.482499989215285,0,0,0,0,0,1.17249997379258,1.17249997379258,1.17249997379258,1.17249997379258,0.0949999978765845,0,0.164999996311963,0,0,0,0,0,0,0,0
1791-01-01,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0.482499989215285,1.10999997518957,0,0,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0,0,0.164999996311963,0,0,0,0,0,0,0,0.267499994020909,0,0,0,0.199999995529652,0.482499989215285,0,0,6.0549998646602,0,0,0,0,1.57749996474013,0.267499994020909,0,0,0,0,0,0.482499989215285,0.482499989215285,0,0,0,0,0,1.20999997295439,1.20999997295439,1.20999997295439,1.20999997295439,0.0999999977648258,0,0.164999996311963,0,0,0,0,0,0,0,0
1792-01-01,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0.482499989215285,1.10999997518957,0,0,0.482499989215285,0,0,0,0,0,0,0,0,0,0,0,0,0.167499996256083,0,0,0,0,0,0,0,0.277499993797392,0,0,0,0.199999995529652,0.482499989215285,0,0,6.07249986426905,0,0,0,0,1.57749996474013,0.277499993797392,0,0,0,0,0,0.482499989215285,0.482499989215285,0,0,0,0,0,1.24499997217208,1.24499997217208,1.24499997217208,1.24499997217208,0.0999999977648258,0,0.167499996256083,0,0,0,0,0,0,0,0
1793-01-01,0.487499989103526,0,0,0,0,0,0,0,0,0,0,0.487499989103526,1.11249997513369,0,0,0.487499989103526,0,0,0,0,0,0,0,0,0,0,0,0,0.169999996200204,0,0,0,0,0,0,0,0.284999993629754,0,0,0,0.199999995529652,0.487499989103526,0,0,6.08999986387789,0,0,0,0,1.57749996474013,0.284999993629754,0,0,0,0,0,0.487499989103526,0.487499989103526,0,0,0,0,0,1.27749997144565,1.27749997144565,1.27749997144565,1.27749997144565,0.0999999977648258,0,0.169999996200204,0,0,0,0,0,0,0,0
1794-01-01,0.487499989103526,0,0,0,0,0,0,0,0,0,0,0.487499989103526,1.11499997507781,0,0,0.487499989103526,0,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0.292499993462116,0,0,0,0.199999995529652,0.487499989103526,0,0,6.10999986343086,0,0,0,0,1.57749996474013,0.292499993462116,0,0,0,0,0,0.487499989103526,0.487499989103526,0,0,0,0,0,1.31249997066334,1.31249997066334,1.31249997066334,1.31249997066334,0.0999999977648258,0,0.172499996144325,0,0,0,0,0,0,0,0
1795-01-01,0.489999989047647,0,0,0,0,0,0,0,0,0,0,0.489999989047647,1.11499997507781,0,0,0.489999989047647,0,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0.557499987538904,0,0,0,0.199999995529652,0.489999989047647,0,0,6.1274998630397,0,0,0,0,1.57749996474013,0.557499987538904,0,0,0,0,0,0.489999989047647,0.489999989047647,0,0,0,0,0,1.34749996988103,1.34749996988103,1.34749996988103,1.34749996988103,0.0999999977648258,0,0.172499996144325,0,0,0,0,0,0,0,0
1796-01-01,0.489999989047647,0,0,0,0,0,0,0,0,0,0,0.489999989047647,1.11749997502193,0,0,0.489999989047647,0,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0.572499987203628,0,0,0,0.202499995473772,0.489999989047647,0,0,6.14749986259267,0,0,0,0,1.57749996474013,0.572499987203628,0,0,0,0,0,0.489999989047647,0.489999989047647,0,0,0,0,0,1.6349999634549,1.6349999634549,1.6349999634549,1.6349999634549,0.102499997708946,0,0.172499996144325,0,0,0,0,0,0,0,0
1797-01-01,0.492499988991767,0,0,0,0,0,0,0,0,0,0,0.492499988991767,1.11749997502193,0,0,0.492499988991767,0,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0.589999986812472,0,0,0,0.202499995473772,0.492499988991767,0,0,6.16499986220151,0,0,0,0,1.57749996474013,0.589999986812472,0,0,0,0,0,0.492499988991767,0.492499988991767,0,0,0,0,0,1.68249996239319,1.68249996239319,1.68249996239319,1.68249996239319,0.104999997653067,0,0.172499996144325,0,0,0,0,0,0,0,0
1798-01-01,0.494999988935888,0,0,0,0,0,0,0,0,0,0,0.494999988935888,1.11749997502193,0,0,0.494999988935888,0,0,0,0,0,0,0,0,0,0,0,0,0.172499996144325,0,0,0,0,0,0,0,0.604999986477196,0,0,0,0.204999995417893,0.494999988935888,0,0,6.18249986181036,0,0,0,0,1.57749996474013,0.604999986477196,0,0,0,0,0,0.494999988935888,0.494999988935888,0,0,0,0,0,1.72249996149912,1.72249996149912,1.72249996149912,1.72249996149912,0.104999997653067,0,0.172499996144325,0,0,0,0,0,0,0,0
1799-01-01,0.497499988880008,0,0,0,0,0,0,0,0,0,0,0.497499988880008,1.11749997502193,0,0,0.497499988880008,0,0,0,0,0,0,0,0,0,0,0,0,0.174999996088445,0,0,0,0,0,0,0,0.61999998614192,0,0,0,0.204999995417893,0.497499988880008,0,0,6.1999998614192,0,0,0,0,1.57749996474013,0.61999998614192,0,0,0,0,0,0.497499988880008,0.497499988880008,0,0,0,0,0,1.75999996066093,1.75999996066093,1.75999996066093,1.75999996066093,0.107499997597188,0,0.174999996088445,0,0,0,0,0,0,0,0
1800-01-01,0.497499988880008,0,0,0,0,0,0,0,0,0,0,0.497499988880008,1.11999997496605,0,0,0.497499988880008,0,0,0,0,0,0,0,0,0,0,0,0,0.177499996032566,0,0,0,0,0,0,0,0.634999985806644,0,0,0,0.204999995417893,0.497499988880008,0,0,6.21999986097217,0,0,0,0,1.57749996474013,0.634999985806644,0,0,0,0,0,0.497499988880008,0.497499988880008,0,0,0,0,0,1.79999995976686,1.79999995976686,1.79999995976686,1.79999995976686,0.107499997597188,0,0.177499996032566,0,0,0,0,0,0,0,0
1801-01-01,0.50249998876825,0,0,0,0,0,0,0,0,0,0,0.50249998876825,1.11999997496605,0,0,0.50249998876825,0,0,0,0,0,0,0,0,0,0,0,0,0.177499996032566,0,0,0,0,0,0,0,0.649999985471368,0,0,0,0.204999995417893,0.50249998876825,0,0,6.24249986046925,0,0,0,0,1.57749996474013,0.649999985471368,0,0,0,0,0,0.50249998876825,0.50249998876825,0,0,0,0,0,1.8399999588728,1.8399999588728,1.8399999588728,1.8399999588728,0.107499997597188,0,0.177499996032566,0,0,0,0,0,0,0,0
1802-01-01,0.50499998871237,0,0,0,0,0,0,0,0,0,0,0.50499998871237,1.12249997491017,0,0,0.50499998871237,0,0,0,0,0,0,0,0,0,0,0,0,0.179999995976686,0,0,0,0,0,0,0,0.669999985024333,0,0,0,0.207499995362014,0.50499998871237,0,0,6.2599998600781,0,0,0,0,1.57749996474013,0.669999985024333,0,0,0,0,0,0.50499998871237,0.50499998871237,0,0,0,0,0,1.88749995781109,1.88749995781109,1.88749995781109,1.88749995781109,0.109999997541308,0,0.179999995976686,0,0,0,0,0,0,0,0
1803-01-01,0.507499988656491,0,0,0.249999994412065,0,0,0,0,0.249999994412065,0,0,0.507499988656491,1.12249997491017,0,0,0.507499988656491,0,0,0,0,0,0,0,0,0,0,0,0,0.179999995976686,0.249999994412065,0.249999994412065,0,0,0,0,0,0.684999984689057,0,0.249999994412065,0.249999994412065,0.207499995362014,0.507499988656491,0,0,6.27749985968694,0,0,0.249999994412065,0.249999994412065,1.57749996474013,0.684999984689057,0.249999994412065,0.249999994412065,0,0,0,0.507499988656491,0.507499988656491,0.333333325882753,0.333333325882753,0,0,0,1.92999995686114,1.92999995686114,1.92999995686114,1.92999995686114,0.11499999742955,0,0.179999995976686,0,0,0,0,0,0,0,0
1804-01-01,0.509999988600612,0,0,0.254999994300306,0,0,0,0,0.254999994300306,0,0,0.509999988600612,1.12249997491017,0,0,0.509999988600612,0,0,0,0,0,0,0,0,0,0,0,0,0.179999995976686,0.254999994300306,0.254999994300306,0,0,0,0,0,0.699999984353781,0,0.254999994300306,0.254999994300306,0.207499995362014,0.509999988600612,0,0,6.29749985923991,0,0,0.254999994300306,0.254999994300306,1.57749996474013,0.699999984353781,0.254999994300306,0.254999994300306,0,0,0,0.509999988600612,0.509999988600612,0.339999992400408,0.339999992400408,0,0,0,1.97499995585531,1.97499995585531,1.97499995585531,1.97499995585531,0.11499999742955,0,0.179999995976686,0,0,0,0,0,0,0,0
1805-01-01,0.512499988544732,0,0,0.262499994132668,0,0,0,0,0.262499994132668,0,0,0.512499988544732,1.12249997491017,0,0,0.512499988544732,0,0,0,0,0,0,0,0,0,0,0,0,0.182499995920807,0.262499994132668,0.262499994132668,0,0,0,0,0,0.714999984018505,0,0.262499994132668,0.262499994132668,0.207499995362014,0.512499988544732,0,0,6.31499985884875,0,0,0.262499994132668,0.262499994132668,1.57749996474013,0.714999984018505,0.262499994132668,0.262499994132668,0,0,0,0.512499988544732,0.512499988544732,0.34999999217689,0.34999999217689,0,0,0,2.01749995490536,2.01749995490536,2.01749995490536,2.01749995490536,0.11499999742955,0,0.182499995920807,0,0,0,0,0,0,0,0
1806-01-01,0.514999988488853,0,0,0.267499994020909,0,0,0,0,0.267499994020909,0,0,0.514999988488853,1.12749997479841,0,0,0.514999988488853,0,0,0,0,0,0,0,0,0,0,0,0,0.184999995864928,0.267499994020909,0.267499994020909,0,0,0,0,0,0.729999983683228,0,0.267499994020909,0.267499994020909,0.207499995362014,0.514999988488853,0,0,6.32999985851347,0,0,0.267499994020909,0.267499994020909,1.57749996474013,0.729999983683228,0.267499994020909,0.267499994020909,0,0,0,0.514999988488853,0.514999988488853,0.356666658694545,0.356666658694545,0,0,0,2.05999995395541,2.05999995395541,2.05999995395541,2.05999995395541,0.11499999742955,0,0.184999995864928,0,0,0,0,0,0,0,0
1807-01-01,0.517499988432974,0,0,0.274999993853271,0,0,0,0,0.274999993853271,0,0,0.517499988432974,1.12749997479841,0,0,0.517499988432974,0,0,0,0,0,0,0,0,0,0,0,0,0.184999995864928,0.274999993853271,0.274999993853271,0,0,0,0,0,0.747499983292073,0,0.274999993853271,0.274999993853271,0.212499995250255,0.517499988432974,0,0,6.34999985806644,0,0,0.274999993853271,0.274999993853271,1.57749996474013,0.747499983292073,0.274999993853271,0.274999993853271,0,0,0,0.517499988432974,0.517499988432974,0.366666658471028,0.366666658471028,0,0,0,2.0949999531731,2.0949999531731,2.0949999531731,2.0949999531731,0.11499999742955,0,0.184999995864928,0,0,0,0,0,0,0,0
1808-01-01,0.519999988377094,0,0,0.279999993741512,0,0,0,0,0.279999993741512,0,0,0.519999988377094,1.12749997479841,0,0,0.519999988377094,0,0,0,0,0,0,0,0,0,0,0,0,0.184999995864928,0.279999993741512,0.279999993741512,0,0,0,0,0,0.762499982956797,0,0.279999993741512,0.279999993741512,0.212499995250255,0.519999988377094,0,0,6.3699998576194,0,0,0.279999993741512,0.279999993741512,1.57749996474013,0.762499982956797,0.279999993741512,0.279999993741512,0,0,0,0.519999988377094,0.519999988377094,0.373333324988683,0.373333324988683,0,0,0,2.13999995216727,2.13999995216727,2.13999995216727,2.13999995216727,0.119999997317791,0,0.184999995864928,0,0,0,0,0,0,0,0
1809-01-01,0.522499988321215,0,0,0.287499993573874,0,0,0,0,0.287499993573874,0,0,0.522499988321215,1.12749997479841,0,0,0.522499988321215,0,0,0,0,0,0,0,0,0,0,0,0,0.184999995864928,0.287499993573874,0.287499993573874,0,0,0,0,0,0.777499982621521,0,0.287499993573874,0.287499993573874,0.212499995250255,0.522499988321215,0,0,6.38999985717237,0,0,0.287499993573874,0.287499993573874,1.57749996474013,0.777499982621521,0.287499993573874,0.287499993573874,0,0,0,0.522499988321215,0.522499988321215,0.383333324765166,0.383333324765166,0,0,0,2.1799999512732,2.1799999512732,2.1799999512732,2.1799999512732,0.119999997317791,0,0.184999995864928,0,0,0,0,0,0,0,0
1810-01-01,0.524999988265336,0,0,0.292499993462116,0,0,0,0,0.292499993462116,0,0,0.524999988265336,1.13249997468665,0,0,0.524999988265336,0,0,0,0,0,0,0,0,0,0,0,0,0.189999995753169,0.292499993462116,0.292499993462116,0,0,0,0,0,0.792499982286245,0,0.292499993462116,0.292499993462116,0.214999995194376,0.524999988265336,0,0,6.40749985678121,0,0,0.292499993462116,0.292499993462116,1.57749996474013,0.792499982286245,0.292499993462116,0.292499993462116,0,0,0,0.524999988265336,0.524999988265336,0.389999991282821,0.389999991282821,0,0,0,2.22499995026737,2.22499995026737,2.22499995026737,2.22499995026737,0.122499997261912,0,0.189999995753169,0,0,0,0,0,0,0,0
1811-01-01,0.529999988153577,0,0,0.297499993350357,0,0,0,0,0.297499993350357,0,0,0.529999988153577,1.13249997468665,0,0,0.529999988153577,0,0,0,0,0,0,0,0,0,0,0,0,0.189999995753169,0.297499993350357,0.297499993350357,0,0,0,0,0,0.807499981950969,0,0.297499993350357,0.297499993350357,0.214999995194376,0.529999988153577,0,0,6.42499985639006,0,0,0.297499993350357,0.297499993350357,1.57749996474013,0.807499981950969,0.297499993350357,0.297499993350357,0,0,0,0.529999988153577,0.529999988153577,0.396666657800476,0.396666657800476,0,0,0,2.2649999493733,2.2649999493733,2.2649999493733,2.2649999493733,0.122499997261912,0,0.189999995753169,0,0.00249999994412065,0,0,0,0,0,0
1812-01-01,0.529999988153577,0,0,0.304999993182719,0,0,0,0,0.304999993182719,0,0,0.529999988153577,1.13499997463077,0,0,0.529999988153577,0,0,0,0,0,0,0,0,0,0,0,0,0.19249999569729,0.557499987538904,0.557499987538904,0,0,0,0,0,0.824999981559813,0,0.304999993182719,0.304999993182719,0.214999995194376,0.529999988153577,0,0,6.4424998559989,0,0,0.304999993182719,0.304999993182719,1.57749996474013,0.824999981559813,0.304999993182719,0.304999993182719,0,0,0,0.529999988153577,0.529999988153577,0.743333316718539,0.743333316718539,0,0,0,2.3124999483116,2.3124999483116,2.3124999483116,2.3124999483116,0.122499997261912,0,0.19249999569729,0,0.00249999994412065,0,0,0,0,0,0
