date,AguasVerdes_1,BigstoneBayLOTW_6,ATQ206_3,Auburn2_5,Lake226_26,BRW100_10,PP1LOTW_53,Albino_2,Auburn_4,BluebellPass_7,Blueberry_8,Borreguil_9,Chorerras_11,Clearwater_12,Crystal_13,Cuadrada_14,Daisy_15,Denise_16,EastCarol_17,FalseDuckIslandPond_18,ForestIslandLOTW_19,George_20,Hawley_21,Jasper_22,Kluane_23,KoorasteLinajarv_24,Lagarde_25,LittleSoulier_27,Llaviacu_28,LongPond_29,LongPond2_30,LostPack_31,LOWBB_32,LOWPP1_33,LOWWB_34,Lumsden_35,MainDuckIslandPond_36,Middle_37,MiddleRange_38,MiddleRange2_39,Milltown_40,Mosca_41,NE13_42,NE20_43,NoName_44,NorthRaft_45,OCF48_46,Panther_47,Panther2_48,Peipsi_49,PigeonIslandPond_50,Pleasant_51,Pleasant2_52,Ramp223_54,Ramp226_55,RDC312_56,RioSeco_57,RioSecoSuperior_58,Sabattus_59,Sabattus2_60,SaintAugustin_61,SE22_62,Spruce_63,SunapeeBuoy_64,SunapeeBuoy2_65,SunapeeHC_66,SunapeeHC2_67,Suwa_68,Taylor_69,Toredora_70,UpperCarrol_71,Vortsjarv_72,W16_73,WAP12_74,WAP20_75,WAP21_76,WAP21_77,WhitefishBayLOTW_78
1790-01-01,1.60499996412545,0,0,0,0,0,0,0,0,0,0,1.60499996412545,0.849999981001019,0,0,1.60499996412545,0,0,0,0,0,0,0,0,0,0,0,0,0.534999988041818,0,0,0,0,0,0,0,0,0,0,0,0,1.60499996412545,0,0,7.69249982805923,0,0,0,0,0,0,0,0,0,0,0,1.60499996412545,1.60499996412545,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.534999988041818,0,0,0,0,0,0,0,0
1791-01-01,1.60499996412545,0,0,0,0,0,0,0,0,0,0,1.60499996412545,0.857499980833381,0,0,1.60499996412545,0,0,0,0,0,0,0,0,0,0,0,0,0.539999987930059,0,0,0,0,0,0,0,0,0,0,0,0,1.60499996412545,0,0,7.73249982716516,0,0,0,0,0,0,0,0,0,0,0,1.60499996412545,1.60499996412545,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.539999987930059,0,0,0,0,0,0,0,0
1792-01-01,1.60749996406958,0,0,0,0,0,0,0,0,0,0,1.60749996406958,0.862499980721623,0,0,1.60749996406958,0,0,0,0,0,0,0,0,0,0,0,0,0.54249998787418,0,0,0,0,0,0,0,0,0,0,0,0,1.60749996406958,0,0,7.76749982638285,0,0,0,0,0,0,0,0,0,0,0,1.60749996406958,1.60749996406958,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.54249998787418,0,0,0,0,0,0,0,0
1793-01-01,1.60749996406958,0,0,0,0,0,0,0,0,0,0,1.60749996406958,0.867499980609864,0,0,1.60749996406958,0,0,0,0,0,0,0,0,0,0,0,0,0.544999987818301,0,0,0,0,0,0,0,0,0,0,0,0,1.60749996406958,0,0,7.80749982548878,0,0,0,0,0,0,0,0,0,0,0,1.60749996406958,1.60749996406958,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.544999987818301,0,0,0,0,0,0,0,0
1794-01-01,1.6099999640137,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0.874999980442226,0,0,1.6099999640137,0,0,0,0,0,0,0,0,0,0,0,0,0.549999987706542,0,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0,0,7.84499982465059,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,1.6099999640137,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.549999987706542,0,0,0,0,0,0,0,0
1795-01-01,1.6099999640137,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0.879999980330467,0,0,1.6099999640137,0,0,0,0,0,0,0,0,0,0,0,0,0.552499987650663,0,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0,0,7.8824998238124,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,1.6099999640137,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.552499987650663,0,0,0,0,0,0,0,0
1796-01-01,1.6099999640137,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0.882499980274588,0,0,1.6099999640137,0,0,0,0,0,0,0,0,0,0,0,0,0.554999987594783,0,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,0,0,7.92249982291833,0,0,0,0,0,0,0,0,0,0,0,1.6099999640137,1.6099999640137,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.554999987594783,0,0,0,0,0,0,0,0
1797-01-01,1.61249996395782,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0.89249998005107,0,0,1.61249996395782,0,0,0,0,0,0,0,0,0,0,0,0,0.559999987483025,0,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0,0,7.95999982208014,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,1.61249996395782,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.559999987483025,0,0,0,0,0,0,0,0
1798-01-01,1.61249996395782,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0.897499979939312,0,0,1.61249996395782,0,0,0,0,0,0,0,0,0,0,0,0,0.562499987427145,0,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0,0,7.99999982118607,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,1.61249996395782,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.562499987427145,0,0,0,0,0,0,0,0
1799-01-01,1.61249996395782,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0.899999979883432,0,0,1.61249996395782,0,0,0,0,0,0,0,0,0,0,0,0,0.564999987371266,0,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,0,0,8.03749982034788,0,0,0,0,0,0,0,0,0,0,0,1.61249996395782,1.61249996395782,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.564999987371266,0,0,0,0,0,0,0,0
1800-01-01,1.61499996390194,0,0,0,0,0,0,0,0,0,0,1.61499996390194,0.909999979659915,0,0,1.61499996390194,0,0,0,0,0,0,0,0,0,0,0,0,0.569999987259507,0,0,0,0,0,0,0,0,0,0,0,0,1.61499996390194,0,0,8.07499981950969,0,0,0,0,0,0,0,0,0,0,0,1.61499996390194,1.61499996390194,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.569999987259507,0,0,0,0,0,0,0,0
1801-01-01,1.61749996384606,0,0,0,0,0,0,0,0,0,0,1.61749996384606,0.912499979604036,0,0,1.61749996384606,0,0,0,0,0,0,0,0,0,0,0,0,0.572499987203628,0,0,0,0,0,0,0,0,0,0,0,0,1.61749996384606,0,0,8.11499981861562,0,0,0,0,0,0,0,0,0,0,0,1.61749996384606,1.61749996384606,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.572499987203628,0,0,0,0,0,0,0,0
1802-01-01,1.61749996384606,0,0,0,0,0,0,0,0,0,0,1.61749996384606,0.922499979380518,0,0,1.61749996384606,0,0,0,0,0,0,0,0,0,0,0,0,0.577499987091869,0,0,0,0,0,0,0,0,0,0,0,0,1.61749996384606,0,0,8.15249981777743,0,0,0,0,0,0,0,0,0,0,0,1.61749996384606,1.61749996384606,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.577499987091869,0,0,0,0,0,0,0,0
1803-01-01,1.61999996379018,0,0,0,0,0,0,0,0,0,0,1.61999996379018,0.924999979324639,0,0,1.61999996379018,0,0,0,0,0,0,0,0,0,0,0,0,0.57999998703599,0,0,0,0,0,0,0,0,0,0,0,0,1.61999996379018,0,0,8.19249981688336,0,0,0,0,0,0,0,0,0,0,0,1.61999996379018,1.61999996379018,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.57999998703599,0,0,0,0,0,0,0,0
1804-01-01,1.6224999637343,0,0,0,0,0,0,0,0,0,0,1.6224999637343,0.932499979157001,0,0,1.6224999637343,0,0,0,0,0,0,0,0,0,0,0,0,0.584999986924231,0,0,0,0,0,0,0,0,0,0,0,0,1.6224999637343,0,0,8.22999981604517,0,0,0,0,0,0,0,0,0,0,0,1.6224999637343,1.6224999637343,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.584999986924231,0,0,0,0,0,0,0,0
1805-01-01,1.6224999637343,0,0,0,0,0,0,0,0,0,0,1.6224999637343,0.942499978933483,0,0,1.6224999637343,0,0,0,0,0,0,0,0,0,0,0,0,0.589999986812472,0,0,0,0,0,0,0,0,0,0,0,0,1.6224999637343,0,0,8.26749981520697,0,0,0,0,0,0,0,0,0,0,0,1.6224999637343,1.6224999637343,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.589999986812472,0,0,0,0,0,0,0,0
1806-01-01,1.62499996367842,0,0,0,0,0,0,0,0,0,0,1.62499996367842,0.947499978821725,0,0,1.62499996367842,0,0,0,0,0,0,0,0,0,0,0,0,0.592499986756593,0,0,0,0,0,0,0,0,0,0,0,0,1.62499996367842,0,0,8.30499981436878,0,0,0,0,0,0,0,0,0,0,0,1.62499996367842,1.62499996367842,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.592499986756593,0,0,0,0,0,0,0,0
1807-01-01,1.62749996362254,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0.954999978654087,0,0,1.62749996362254,0,0,0,0,0,0,0,0,0,0,0,0,0.597499986644834,0,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0,0,8.34249981353059,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,1.62749996362254,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.597499986644834,0,0,0,0,0,0,0,0
1808-01-01,1.62749996362254,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0.962499978486449,0,0,1.62749996362254,0,0,0,0,0,0,0,0,0,0,0,0,0.602499986533076,0,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0,0,8.38249981263652,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,1.62749996362254,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.602499986533076,0,0,0,0,0,0,0,0
1809-01-01,1.62749996362254,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0.96999997831881,0,0,1.62749996362254,0,0,0,0,0,0,0,0,0,0,0,0,0.604999986477196,0,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,0,0,8.41999981179833,0,0,0,0,0,0,0,0,0,0,0,1.62749996362254,1.62749996362254,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.604999986477196,0,0,0,0,0,0,0,0
1810-01-01,1.63249996351078,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0.974999978207052,0,0,1.63249996351078,0,0,0,0,0,0,0,0,0,0,0,0,0.609999986365438,0,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0,0,8.45999981090426,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,1.63249996351078,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.609999986365438,0,0,0,0,0,0,0,0
1811-01-01,1.63249996351078,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0.979999978095293,0,0,1.63249996351078,0,0,0,0,0,0,0,0,0,0,0,0,0.612499986309558,0,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0,0,8.49749981006607,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,1.63249996351078,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.612499986309558,0,0,0,0,0,0,0,0
1812-01-01,1.63249996351078,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0.989999977871776,0,0,1.63249996351078,0,0,0,0,0,0,0,0,0,0,0,0,0.617499986197799,0,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,0,0,8.537499809172,0,0,0,0,0,0,0,0,0,0,0,1.63249996351078,1.63249996351078,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.617499986197799,0,0,0,0,0,0,0,0
1813-01-01,1.63749996339902,0,0,0,0,0,0,0,0,0,0,1.63749996339902,0.994999977760017,0,0,1.63749996339902,0,0,0,0,0,0,0,0,0,0,0,0,0.622499986086041,0,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,0,0,8.57499980833381,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.63749996339902,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.622499986086041,0,0,0,0,0,0,0,0
1814-01-01,1.63749996339902,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.00249997759238,0,0,1.63749996339902,0,0,0,0,0,0,0,0,0,0,0,0,0.624999986030161,0,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,0,0,8.61249980749562,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.63749996339902,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.624999986030161,0,0,0,0,0,0,0,0
1815-01-01,1.63749996339902,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.00999997742474,0,0,1.63749996339902,0,0,0,0,0,0,0,0,0,0,0,0,0.629999985918403,0,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,0,0,8.65249980660155,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.63749996339902,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.629999985918403,0,0,0,0,0,0,0,0
1816-01-01,1.63749996339902,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.01499997731298,0,0,1.63749996339902,0,0,0,0,0,0,0,0,0,0,0,0,0.632499985862523,0,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,0,0,8.68749980581924,0,0,0,0,0,0,0,0,0,0,0,1.63749996339902,1.63749996339902,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.632499985862523,0,0,0,0,0,0,0,0
1817-01-01,1.64249996328726,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.02249997714534,0,0,1.64249996328726,0,0,0,0,0,0,0,0,0,0,0,0,0.637499985750765,0,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,0,0,8.72749980492517,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.64249996328726,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.637499985750765,0,0,0,0,0,0,0,0
1818-01-01,1.64249996328726,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.03249997692183,0,0,1.64249996328726,0,0,0,0,0,0,0,0,0,0,0,0,0.642499985639006,0,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,0,0,8.76249980414286,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.64249996328726,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.642499985639006,0,0,0,0,0,0,0,0
1819-01-01,1.64249996328726,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.03499997686595,0,0,1.64249996328726,0,0,0,0,0,0,0,0,0,0,0,0,0.644999985583127,0,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,0,0,8.80249980324879,0,0,0,0,0,0,0,0,0,0,0,1.64249996328726,1.64249996328726,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.644999985583127,0,0,0,0,0,0,0,0
1820-01-01,1.64749996317551,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.04499997664243,0,0,1.64749996317551,0,0,0,0,0,0,0,0,0,0,0,0,0.649999985471368,0,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,0,0,8.8399998024106,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.64749996317551,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.649999985471368,0,0,0,0,0,0,0,0
1821-01-01,1.64749996317551,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.05249997647479,0,0,1.64749996317551,0,0,0,0,0,0,0,0,0,0,0,0,0.654999985359609,0,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,0,0,8.87749980157241,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.64749996317551,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.654999985359609,0,0,0,0,0,0,0,0
1822-01-01,1.64749996317551,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.05499997641891,0,0,1.64749996317551,0,0,0,0,0,0,0,0,0,0,0,0,0.65749998530373,0,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,0,0,8.91749980067834,0,0,0,0,0,0,0,0,0,0,0,1.64749996317551,1.64749996317551,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.65749998530373,0,0,0,0,0,0,0,0
1823-01-01,1.65249996306375,0,0,0,0,0,0,0,0,0,0,1.65249996306375,1.06499997619539,0,0,1.65249996306375,0,0,0,0,0,0,0,0,0,0,0,0,0.662499985191971,0,0,0,0,0,0,0,0,0,0,0,0,1.65249996306375,0,0,8.95499979984015,0,0,0,0,0,0,0,0,0,0,0,1.65249996306375,1.65249996306375,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.662499985191971,0,0,0,0,0,0,0,0
1824-01-01,1.65249996306375,0,0,0,0,0,0,0,0,0,0,1.65249996306375,1.06499997619539,0,0,1.65249996306375,0,0,0,0,0,0,0,0,0,0,0,0,0.662499985191971,0,0,0,0,0,0,0,0,0,0,0,0,1.65249996306375,0,0,8.99499979894608,0,0,0,0,0,0,0,0,0,0,0,1.65249996306375,1.65249996306375,0,0,0,0,0,0,0,0,0,0.707499984186143,0,0.662499985191971,0,0,0,0,0,0,0,0
